"","state","year","sector","source","carbdiox_millmtrcton","bill.btu","gdp.mill.curr","population","region","division"
"28075","north carolina",1994,"Residential","Natural Gas",2.6,NA,181288,7187398,"south","south atlantic"
"28076","north carolina",1994,"Residential","Petroleum Products",3.2,NA,181288,7187398,"south","south atlantic"
"28077","north carolina",1994,"Transportation","All",41.2,580576,181288,7187398,"south","south atlantic"
"28078","north carolina",1994,"Transportation","Coal",0,NA,181288,7187398,"south","south atlantic"
"28079","north carolina",1994,"Transportation","Natural Gas",0.3,NA,181288,7187398,"south","south atlantic"
"28080","north carolina",1994,"Transportation","Petroleum Products",40.8,NA,181288,7187398,"south","south atlantic"
"28081","north carolina",1995,"All","All",128.9,2358188,193467,7344674,"south","south atlantic"
"28082","north carolina",1995,"All","Coal",62.6,NA,193467,7344674,"south","south atlantic"
"28083","north carolina",1995,"All","Natural Gas",11.2,NA,193467,7344674,"south","south atlantic"
"28084","north carolina",1995,"All","Petroleum Products",55.1,NA,193467,7344674,"south","south atlantic"
"28085","north carolina",1995,"Commercial","All",4.1,410549,193467,7344674,"south","south atlantic"
"28086","north carolina",1995,"Commercial","Coal",0.5,NA,193467,7344674,"south","south atlantic"
"28087","north carolina",1995,"Commercial","Natural Gas",2,NA,193467,7344674,"south","south atlantic"
"28088","north carolina",1995,"Commercial","Petroleum Products",1.6,NA,193467,7344674,"south","south atlantic"
"28089","north carolina",1995,"Electric Power","All",56.8,1028276,193467,7344674,"south","south atlantic"
"28090","north carolina",1995,"Electric Power","Coal",56.2,NA,193467,7344674,"south","south atlantic"
"28091","north carolina",1995,"Electric Power","Natural Gas",0.3,NA,193467,7344674,"south","south atlantic"
"28092","north carolina",1995,"Electric Power","Petroleum Products",0.2,NA,193467,7344674,"south","south atlantic"
"28093","north carolina",1995,"Industrial","All",18.7,787657,193467,7344674,"south","south atlantic"
"28094","north carolina",1995,"Industrial","Coal",5.8,NA,193467,7344674,"south","south atlantic"
"28095","north carolina",1995,"Industrial","Natural Gas",5.9,NA,193467,7344674,"south","south atlantic"
"28096","north carolina",1995,"Industrial","Petroleum Products",7,NA,193467,7344674,"south","south atlantic"
"28097","north carolina",1995,"Residential","All",6.5,557649,193467,7344674,"south","south atlantic"
"28098","north carolina",1995,"Residential","Coal",0.1,NA,193467,7344674,"south","south atlantic"
"28099","north carolina",1995,"Residential","Natural Gas",2.7,NA,193467,7344674,"south","south atlantic"
"28100","north carolina",1995,"Residential","Petroleum Products",3.8,NA,193467,7344674,"south","south atlantic"
"28101","north carolina",1995,"Transportation","All",42.8,602332,193467,7344674,"south","south atlantic"
"28102","north carolina",1995,"Transportation","Coal",0,NA,193467,7344674,"south","south atlantic"
"28103","north carolina",1995,"Transportation","Natural Gas",0.3,NA,193467,7344674,"south","south atlantic"
"28104","north carolina",1995,"Transportation","Petroleum Products",42.4,NA,193467,7344674,"south","south atlantic"
"28105","north carolina",1996,"All","All",140.8,2444162,203815,7500670,"south","south atlantic"
"28106","north carolina",1996,"All","Coal",70.3,NA,203815,7500670,"south","south atlantic"
"28107","north carolina",1996,"All","Natural Gas",11.8,NA,203815,7500670,"south","south atlantic"
"28108","north carolina",1996,"All","Petroleum Products",58.8,NA,203815,7500670,"south","south atlantic"
"28109","north carolina",1996,"Commercial","All",4.7,434650,203815,7500670,"south","south atlantic"
"28110","north carolina",1996,"Commercial","Coal",0.4,NA,203815,7500670,"south","south atlantic"
"28111","north carolina",1996,"Commercial","Natural Gas",2.2,NA,203815,7500670,"south","south atlantic"
"28112","north carolina",1996,"Commercial","Petroleum Products",2,NA,203815,7500670,"south","south atlantic"
"28113","north carolina",1996,"Electric Power","All",64.7,1091088,203815,7500670,"south","south atlantic"
"28114","north carolina",1996,"Electric Power","Coal",64.2,NA,203815,7500670,"south","south atlantic"
"28115","north carolina",1996,"Electric Power","Natural Gas",0.2,NA,203815,7500670,"south","south atlantic"
"28116","north carolina",1996,"Electric Power","Petroleum Products",0.3,NA,203815,7500670,"south","south atlantic"
"28117","north carolina",1996,"Industrial","All",18.8,773393,203815,7500670,"south","south atlantic"
"28118","north carolina",1996,"Industrial","Coal",5.5,NA,203815,7500670,"south","south atlantic"
"28119","north carolina",1996,"Industrial","Natural Gas",5.7,NA,203815,7500670,"south","south atlantic"
"28120","north carolina",1996,"Industrial","Petroleum Products",7.5,NA,203815,7500670,"south","south atlantic"
"28121","north carolina",1996,"Residential","All",7.5,597118,203815,7500670,"south","south atlantic"
"28122","north carolina",1996,"Residential","Coal",0.1,NA,203815,7500670,"south","south atlantic"
"28123","north carolina",1996,"Residential","Natural Gas",3.2,NA,203815,7500670,"south","south atlantic"
"28124","north carolina",1996,"Residential","Petroleum Products",4.2,NA,203815,7500670,"south","south atlantic"
"28125","north carolina",1996,"Transportation","All",45.2,639001,203815,7500670,"south","south atlantic"
"28126","north carolina",1996,"Transportation","Coal",0,NA,203815,7500670,"south","south atlantic"
"28127","north carolina",1996,"Transportation","Natural Gas",0.4,NA,203815,7500670,"south","south atlantic"
"28128","north carolina",1996,"Transportation","Petroleum Products",44.8,NA,203815,7500670,"south","south atlantic"
"28129","north carolina",1997,"All","All",143.2,2421888,232370,7656825,"south","south atlantic"
"28130","north carolina",1997,"All","Coal",72.3,NA,232370,7656825,"south","south atlantic"
"28131","north carolina",1997,"All","Natural Gas",11.9,NA,232370,7656825,"south","south atlantic"
"28132","north carolina",1997,"All","Petroleum Products",59.1,NA,232370,7656825,"south","south atlantic"
"28133","north carolina",1997,"Commercial","All",4.5,431210,232370,7656825,"south","south atlantic"
"28134","north carolina",1997,"Commercial","Coal",0.4,NA,232370,7656825,"south","south atlantic"
"28135","north carolina",1997,"Commercial","Natural Gas",2.1,NA,232370,7656825,"south","south atlantic"
"28136","north carolina",1997,"Commercial","Petroleum Products",2,NA,232370,7656825,"south","south atlantic"
"28137","north carolina",1997,"Electric Power","All",67.3,1102940,232370,7656825,"south","south atlantic"
"28138","north carolina",1997,"Electric Power","Coal",66.8,NA,232370,7656825,"south","south atlantic"
"28139","north carolina",1997,"Electric Power","Natural Gas",0.3,NA,232370,7656825,"south","south atlantic"
"28140","north carolina",1997,"Electric Power","Petroleum Products",0.2,NA,232370,7656825,"south","south atlantic"
"28141","north carolina",1997,"Industrial","All",18.7,778936,232370,7656825,"south","south atlantic"
"28142","north carolina",1997,"Industrial","Coal",5.1,NA,232370,7656825,"south","south atlantic"
"28143","north carolina",1997,"Industrial","Natural Gas",6.1,NA,232370,7656825,"south","south atlantic"
"28144","north carolina",1997,"Industrial","Petroleum Products",7.4,NA,232370,7656825,"south","south atlantic"
"28145","north carolina",1997,"Residential","All",6.8,561356,232370,7656825,"south","south atlantic"
"28146","north carolina",1997,"Residential","Coal",0.1,NA,232370,7656825,"south","south atlantic"
"28147","north carolina",1997,"Residential","Natural Gas",2.9,NA,232370,7656825,"south","south atlantic"
"28148","north carolina",1997,"Residential","Petroleum Products",3.9,NA,232370,7656825,"south","south atlantic"
"28149","north carolina",1997,"Transportation","All",46,650387,232370,7656825,"south","south atlantic"
"28150","north carolina",1997,"Transportation","Coal",0,NA,232370,7656825,"south","south atlantic"
"28151","north carolina",1997,"Transportation","Natural Gas",0.4,NA,232370,7656825,"south","south atlantic"
"28152","north carolina",1997,"Transportation","Petroleum Products",45.6,NA,232370,7656825,"south","south atlantic"
"28153","north carolina",1998,"All","All",142.8,2465577,247372,7809121,"south","south atlantic"
"28154","north carolina",1998,"All","Coal",71.2,NA,247372,7809121,"south","south atlantic"
"28155","north carolina",1998,"All","Natural Gas",11.8,NA,247372,7809121,"south","south atlantic"
"28156","north carolina",1998,"All","Petroleum Products",59.7,NA,247372,7809121,"south","south atlantic"
"28157","north carolina",1998,"Commercial","All",4.3,456681,247372,7809121,"south","south atlantic"
"28158","north carolina",1998,"Commercial","Coal",0.4,NA,247372,7809121,"south","south atlantic"
"28159","north carolina",1998,"Commercial","Natural Gas",2,NA,247372,7809121,"south","south atlantic"
"28160","north carolina",1998,"Commercial","Petroleum Products",1.9,NA,247372,7809121,"south","south atlantic"
"28161","north carolina",1998,"Electric Power","All",67.4,1175351,247372,7809121,"south","south atlantic"
"28162","north carolina",1998,"Electric Power","Coal",66.3,NA,247372,7809121,"south","south atlantic"
"28163","north carolina",1998,"Electric Power","Natural Gas",0.7,NA,247372,7809121,"south","south atlantic"
"28164","north carolina",1998,"Electric Power","Petroleum Products",0.3,NA,247372,7809121,"south","south atlantic"
"28165","north carolina",1998,"Industrial","All",17.4,759287,247372,7809121,"south","south atlantic"
"28166","north carolina",1998,"Industrial","Coal",4.5,NA,247372,7809121,"south","south atlantic"
"28167","north carolina",1998,"Industrial","Natural Gas",5.9,NA,247372,7809121,"south","south atlantic"
"28168","north carolina",1998,"Industrial","Petroleum Products",7,NA,247372,7809121,"south","south atlantic"
"28169","north carolina",1998,"Residential","All",6.7,583901,247372,7809121,"south","south atlantic"
"28170","north carolina",1998,"Residential","Coal",0.1,NA,247372,7809121,"south","south atlantic"
"28171","north carolina",1998,"Residential","Natural Gas",2.8,NA,247372,7809121,"south","south atlantic"
"28172","north carolina",1998,"Residential","Petroleum Products",3.8,NA,247372,7809121,"south","south atlantic"
"28173","north carolina",1998,"Transportation","All",47,665708,247372,7809121,"south","south atlantic"
"28174","north carolina",1998,"Transportation","Coal",0,NA,247372,7809121,"south","south atlantic"
"28175","north carolina",1998,"Transportation","Natural Gas",0.4,NA,247372,7809121,"south","south atlantic"
"28176","north carolina",1998,"Transportation","Petroleum Products",46.7,NA,247372,7809121,"south","south atlantic"
"28177","north carolina",1999,"All","All",141.2,2474701,265463,7949361,"south","south atlantic"
"28178","north carolina",1999,"All","Coal",70.1,NA,265463,7949361,"south","south atlantic"
"28179","north carolina",1999,"All","Natural Gas",11.9,NA,265463,7949361,"south","south atlantic"
"28180","north carolina",1999,"All","Petroleum Products",59.1,NA,265463,7949361,"south","south atlantic"
"28181","north carolina",1999,"Commercial","All",4.1,471285,265463,7949361,"south","south atlantic"
"28182","north carolina",1999,"Commercial","Coal",0.3,NA,265463,7949361,"south","south atlantic"
"28183","north carolina",1999,"Commercial","Natural Gas",2.1,NA,265463,7949361,"south","south atlantic"
"28184","north carolina",1999,"Commercial","Petroleum Products",1.7,NA,265463,7949361,"south","south atlantic"
"28185","north carolina",1999,"Electric Power","All",66.5,1135376,265463,7949361,"south","south atlantic"
"28186","north carolina",1999,"Electric Power","Coal",65.6,NA,265463,7949361,"south","south atlantic"
"28187","north carolina",1999,"Electric Power","Natural Gas",0.7,NA,265463,7949361,"south","south atlantic"
"28188","north carolina",1999,"Electric Power","Petroleum Products",0.3,NA,265463,7949361,"south","south atlantic"
"28189","north carolina",1999,"Industrial","All",16.2,732976,265463,7949361,"south","south atlantic"
"28190","north carolina",1999,"Industrial","Coal",4.2,NA,265463,7949361,"south","south atlantic"
"28191","north carolina",1999,"Industrial","Natural Gas",5.9,NA,265463,7949361,"south","south atlantic"
"28192","north carolina",1999,"Industrial","Petroleum Products",6.1,NA,265463,7949361,"south","south atlantic"
"28193","north carolina",1999,"Residential","All",6.3,590212,265463,7949361,"south","south atlantic"
"28194","north carolina",1999,"Residential","Coal",0,NA,265463,7949361,"south","south atlantic"
"28195","north carolina",1999,"Residential","Natural Gas",2.9,NA,265463,7949361,"south","south atlantic"
"28196","north carolina",1999,"Residential","Petroleum Products",3.4,NA,265463,7949361,"south","south atlantic"
"28197","north carolina",1999,"Transportation","All",48,680228,265463,7949361,"south","south atlantic"
"28198","north carolina",1999,"Transportation","Coal",0,NA,265463,7949361,"south","south atlantic"
"28199","north carolina",1999,"Transportation","Natural Gas",0.4,NA,265463,7949361,"south","south atlantic"
"28200","north carolina",1999,"Transportation","Petroleum Products",47.7,NA,265463,7949361,"south","south atlantic"
"28201","north carolina",2000,"All","All",149.1,2589716,277141,8081614,"south","south atlantic"
"28202","north carolina",2000,"All","Coal",74.2,NA,277141,8081614,"south","south atlantic"
"28203","north carolina",2000,"All","Natural Gas",12.8,NA,277141,8081614,"south","south atlantic"
"28204","north carolina",2000,"All","Petroleum Products",62.1,NA,277141,8081614,"south","south atlantic"
"28205","north carolina",2000,"Commercial","All",4.6,501469,277141,8081614,"south","south atlantic"
"28206","north carolina",2000,"Commercial","Coal",0.3,NA,277141,8081614,"south","south atlantic"
"28207","north carolina",2000,"Commercial","Natural Gas",2.4,NA,277141,8081614,"south","south atlantic"
"28208","north carolina",2000,"Commercial","Petroleum Products",2,NA,277141,8081614,"south","south atlantic"
"28209","north carolina",2000,"Electric Power","All",70.7,1193429,277141,8081614,"south","south atlantic"
"28210","north carolina",2000,"Electric Power","Coal",69.5,NA,277141,8081614,"south","south atlantic"
"28211","north carolina",2000,"Electric Power","Natural Gas",0.7,NA,277141,8081614,"south","south atlantic"
